route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
LTFRB_PUJ1913,724594,,,,,,,0,0,725052
LTFRB_PUJ1709,724594,,,,,,,0,0,725053
LTFRB_PUJ2560,724594,,,,,,,0,0,725054
LTFRB_PUJ2108,724594,,,,,,,0,0,725055
LTFRB_PUJ1168,724594,,,,,,,0,0,725056
LTFRB_PUJ2281,724594,,,,,,,0,0,725057
LTFRB_PUJ1485,724594,,,,,,,0,0,725058
LTFRB_PUB1050,724594,,,,,,,0,0,725059
LTFRB_PUJ1821,724594,,,,,,,0,0,725060
LTFRB_PUJ2321,724594,,,,,,,0,0,725061
LTFRB_PUB1068,724594,,,,,,,0,0,725062
LTFRB_PUJ2006,724594,,,,,,,0,0,725063
LTFRB_PUJ1304,724594,,,,,,,0,0,725064
LTFRB_PUJ2204,724594,,,,,,,0,0,725065
LTFRB_PUJ2369,724594,,,,,,,0,0,725066
LTFRB_PUJ1548,724594,,,,,,,0,0,725067
LTFRB_PUJ1535,724594,,,,,,,0,0,725068
LTFRB_PUJ2086,724594,,,,,,,0,0,725069
LTFRB_PUJ2357,724594,,,,,,,0,0,725070
LTFRB_PUJ1926,724594,,,,,,,0,0,725071
LTFRB_PUJ2386,724594,,,,,,,0,0,725072
LTFRB_PUJ2350,724594,,,,,,,0,0,725073
LTFRB_PUJ2388,724594,,,,,,,0,0,725074
LTFRB_PUJ1009,724594,,,,,,,0,0,725075
LTFRB_PUJ1640,724594,,,,,,,0,0,725076
LTFRB_PUJ1876,724594,,,,,,,0,0,725077
LTFRB_PUJ1801,724594,,,,,,,0,0,725078
LTFRB_PUJ1538,724594,,,,,,,0,0,725079
LTFRB_PUJ1992,724594,,,,,,,0,0,725080
LTFRB_PUJ1375,724594,,,,,,,0,0,725081
LTFRB_PUJ2219,724594,,,,,,,0,0,725082
LTFRB_PUB1060,724594,,,,,,,0,0,725083
LTFRB_PUJ2091,724594,,,,,,,0,0,725084
LTFRB_PUJ1160,724594,,,,,,,0,0,725085
LTFRB_PUJ1091,724594,,,,,,,0,0,725086
LTFRB_PUJ1881,724594,,,,,,,0,0,725087
LTFRB_PUJ1907,724594,,,,,,,0,0,725088
LTFRB_PUJ1062,724594,,,,,,,0,0,725089
LTFRB_PUJ1935,724594,,,,,,,0,0,725090
LTFRB_PUJ2200,724594,,,,,,,0,0,725091
LTFRB_PUJ1344,724594,,,,,,,0,0,725092
LTFRB_PUJ2145,724594,,,,,,,0,0,725093
LTFRB_PUJ2571,724594,,,,,,,0,0,725094
LTFRB_PUJ2553,724594,,,,,,,0,0,725095
LTFRB_PUB1124,724594,,,,,,,0,0,725096
LTFRB_PUJ2515,724594,,,,,,,0,0,725097
LTFRB_PUJ1125,724594,,,,,,,0,0,725098
LTFRB_PUJ1846,724594,,,,,,,0,0,725099
LTFRB_PUJ1736,724594,,,,,,,0,0,725100
LTFRB_PUJ1975,724594,,,,,,,0,0,725101
LTFRB_PUB1059,724594,,,,,,,0,0,725102
LTFRB_PUJ1406,724594,,,,,,,0,0,725103
LTFRB_PUJ1057,724594,,,,,,,0,0,725104
LTFRB_PUJ2163,724594,,,,,,,0,0,725105
LTFRB_PUJ2572,724594,,,,,,,0,0,725106
LTFRB_PUJ1194,724594,,,,,,,0,0,725107
LTFRB_PUJ1680,724594,,,,,,,0,0,725108
LTFRB_PUJ2071,724594,,,,,,,0,0,725109
LTFRB_PUB1167,724594,,,,,,,0,0,725110
LTFRB_PUJ1968,724594,,,,,,,0,0,725111
LTFRB_PUJ1234,724594,,,,,,,0,0,725112
LTFRB_PUJ1597,724594,,,,,,,0,0,725113
LTFRB_PUJ1189,724594,,,,,,,0,0,725114
LTFRB_PUJ2463,724594,,,,,,,0,0,725115
LTFRB_PUJ1056,724594,,,,,,,0,0,725116
LTFRB_PUJ2083,724594,,,,,,,0,0,725117
LTFRB_PUJ1802,724594,,,,,,,0,0,725118
LTFRB_PUB1048,724594,,,,,,,0,0,725119
LTFRB_PUJ2127,724594,,,,,,,0,0,725120
LTFRB_PUB1025,724594,,,,,,,0,0,725121
LTFRB_PUJ2440,724594,,,,,,,0,0,725122
LTFRB_PUJ1112,724594,,,,,,,0,0,725123
LTFRB_PUB1187,724594,,,,,,,0,0,725124
LTFRB_PUJ1917,724594,,,,,,,0,0,725125
LTFRB_PUB1141,724594,,,,,,,0,0,725126
LTFRB_PUJ1534,724594,,,,,,,0,0,725127
LTFRB_PUJ2256,724594,,,,,,,0,0,725128
LTFRB_PUJ1920,724594,,,,,,,0,0,725129
LTFRB_PUJ2102,724594,,,,,,,0,0,725130
LTFRB_PUB1033,724594,,,,,,,0,0,725131
LTFRB_PUJ2142,724594,,,,,,,0,0,725132
LTFRB_PUJ2544,724594,,,,,,,0,0,725133
LTFRB_PUJ1761,724594,,,,,,,0,0,725134
LTFRB_PUJ2130,724594,,,,,,,0,0,725135
LTFRB_PUJ2353,724594,,,,,,,0,0,725136
LTFRB_PUJ1625,724594,,,,,,,0,0,725137
LTFRB_PUJ2118,724594,,,,,,,0,0,725138
LTFRB_PUB1154,724594,,,,,,,0,0,725139
LTFRB_PUJ1516,724594,,,,,,,0,0,725140
LTFRB_PUJ1932,724594,,,,,,,0,0,725141
LTFRB_PUJ2537,724594,,,,,,,0,0,725142
LTFRB_PUJ1402,724594,,,,,,,0,0,725143
LTFRB_PUJ2188,724594,,,,,,,0,0,725144
LTFRB_PUJ1842,724594,,,,,,,0,0,725145
LTFRB_PUJ1955,724594,,,,,,,0,0,725146
LTFRB_PUJ1041,724594,,,,,,,0,0,725147
LTFRB_PUJ1724,724594,,,,,,,0,0,725148
LTFRB_PUJ2043,724594,,,,,,,0,0,725149
LTFRB_PUJ2490,724594,,,,,,,0,0,725150
LTFRB_PUJ1095,724594,,,,,,,0,0,725151
LTFRB_PUJ1697,724594,,,,,,,0,0,725152
LTFRB_PUJ1482,724594,,,,,,,0,0,725153
LTFRB_PUB1133,724594,,,,,,,0,0,725154
LTFRB_PUJ1903,724594,,,,,,,0,0,725155
LTFRB_PUJ2356,724594,,,,,,,0,0,725156
LTFRB_PUB1163,724594,,,,,,,0,0,725157
LTFRB_PUJ2570,724594,,,,,,,0,0,725158
LTFRB_PUJ2257,724594,,,,,,,0,0,725159
LTFRB_PUJ1220,724594,,,,,,,0,0,725160
LTFRB_PUJ1405,724594,,,,,,,0,0,725161
LTFRB_PUJ2450,724594,,,,,,,0,0,725162
LTFRB_PUJ1802,724594,,,,,,,0,0,725163
LTFRB_PUJ2247,724594,,,,,,,0,0,725164
LTFRB_PUB1155,724594,,,,,,,0,0,725165
LTFRB_PUJ2305,724594,,,,,,,0,0,725166
LTFRB_PUJ1693,724594,,,,,,,0,0,725167
LTFRB_PUJ1030,724594,,,,,,,0,0,725168
LTFRB_PUJ1688,724594,,,,,,,0,0,725169
LTFRB_PUJ2578,724594,,,,,,,0,0,725170
LTFRB_PUJ1497,724594,,,,,,,0,0,725171
LTFRB_PUJ2227,724594,,,,,,,0,0,725172
LTFRB_PUJ1501,724594,,,,,,,0,0,725173
LTFRB_PUJ1554,724594,,,,,,,0,0,725174
LTFRB_PUJ1447,724594,,,,,,,0,0,725175
LTFRB_PUJ1607,724594,,,,,,,0,0,725176
LTFRB_PUJ1332,724594,,,,,,,0,0,725177
LTFRB_PUJ1046,724594,,,,,,,0,0,725178
LTFRB_PUJ2279,724594,,,,,,,0,0,725179
LTFRB_PUB1082,724594,,,,,,,0,0,725180
LTFRB_PUJ1106,724594,,,,,,,0,0,725181
LTFRB_PUJ2331,724594,,,,,,,0,0,725182
LTFRB_PUJ1520,724594,,,,,,,0,0,725183
LTFRB_PUJ1687,724594,,,,,,,0,0,725184
LTFRB_PUB1045,724594,,,,,,,0,0,725185
LTFRB_PUJ1989,724594,,,,,,,0,0,725186
LTFRB_PUJ1418,724594,,,,,,,0,0,725187
LTFRB_PUJ1971,724594,,,,,,,0,0,725188
LTFRB_PUJ2079,724594,,,,,,,0,0,725189
LTFRB_PUJ2032,724594,,,,,,,0,0,725190
LTFRB_PUJ1874,724594,,,,,,,0,0,725191
LTFRB_PUJ1427,724594,,,,,,,0,0,725192
LTFRB_PUJ1239,724594,,,,,,,0,0,725193
LTFRB_PUB1103,724594,,,,,,,0,0,725194
LTFRB_PUJ2426,724594,,,,,,,0,0,725195
LTFRB_PUJ1895,724594,,,,,,,0,0,725196
LTFRB_PUJ2246,724594,,,,,,,0,0,725197
LTFRB_PUB1191,724594,,,,,,,0,0,725198
LTFRB_PUJ1837,724594,,,,,,,0,0,725199
LTFRB_PUJ1282,724594,,,,,,,0,0,725200
LTFRB_PUJ2124,724594,,,,,,,0,0,725201
LTFRB_PUJ1994,724594,,,,,,,0,0,725202
LTFRB_PUJ1561,724594,,,,,,,0,0,725203
LTFRB_PUJ1912,724594,,,,,,,0,0,725204
LTFRB_PUJ1449,724594,,,,,,,0,0,725205
LTFRB_PUJ2376,724594,,,,,,,0,0,725206
LTFRB_PUJ2065,724594,,,,,,,0,0,725207
LTFRB_PUJ2510,724594,,,,,,,0,0,725208
LTFRB_PUJ1251,724594,,,,,,,0,0,725209
LTFRB_PUJ1040,724594,,,,,,,0,0,725210
LTFRB_PUJ1385,724594,,,,,,,0,0,725211
LTFRB_PUJ2535,724594,,,,,,,0,0,725212
LTFRB_PUJ1988,724594,,,,,,,0,0,725213
LTFRB_PUJ2384,724594,,,,,,,0,0,725214
LTFRB_PUJ1630,724594,,,,,,,0,0,725215
LTFRB_PUJ2346,724594,,,,,,,0,0,725216
LTFRB_PUB1107,724594,,,,,,,0,0,725217
LTFRB_PUJ2400,724594,,,,,,,0,0,725218
LTFRB_PUJ1224,724594,,,,,,,0,0,725219
LTFRB_PUJ1253,724594,,,,,,,0,0,725220
LTFRB_PUJ1583,724594,,,,,,,0,0,725221
LTFRB_PUJ1853,724594,,,,,,,0,0,725222
LTFRB_PUJ1667,724594,,,,,,,0,0,725223
LTFRB_PUJ1559,724594,,,,,,,0,0,725224
LTFRB_PUJ1811,724594,,,,,,,0,0,725225
LTFRB_PUJ2340,724594,,,,,,,0,0,725226
LTFRB_PUJ1286,724594,,,,,,,0,0,725227
LTFRB_PUJ2472,724594,,,,,,,0,0,725228
LTFRB_PUJ2412,724594,,,,,,,0,0,725229
LTFRB_PUJ1372,724594,,,,,,,0,0,725230
LTFRB_PUJ1258,724594,,,,,,,0,0,725231
LTFRB_PUJ1252,724594,,,,,,,0,0,725232
LTFRB_PUJ1602,724594,,,,,,,0,0,725233
LTFRB_PUJ1682,724594,,,,,,,0,0,725234
LTFRB_PUJ2442,724594,,,,,,,0,0,725235
LTFRB_PUB1041,724594,,,,,,,0,0,725236
LTFRB_PUJ2597,724594,,,,,,,0,0,725237
LTFRB_PUJ1708,724594,,,,,,,0,0,725238
LTFRB_PUB1093,724594,,,,,,,0,0,725239
LTFRB_PUJ2582,724594,,,,,,,0,0,725240
LTFRB_PUJ1590,724594,,,,,,,0,0,725241
LTFRB_PUJ1278,724594,,,,,,,0,0,725242
LTFRB_PUJ1206,724594,,,,,,,0,0,725243
LTFRB_PUJ2511,724594,,,,,,,0,0,725244
LTFRB_PUJ1211,724594,,,,,,,0,0,725245
LTFRB_PUJ1203,724594,,,,,,,0,0,725246
LTFRB_PUJ1522,724594,,,,,,,0,0,725247
LTFRB_PUB1002,724594,,,,,,,0,0,725248
LTFRB_PUJ1696,724594,,,,,,,0,0,725249
LTFRB_PUJ1838,724594,,,,,,,0,0,725250
LTFRB_PUJ2453,724594,,,,,,,0,0,725251
LTFRB_PUJ1545,724594,,,,,,,0,0,725252
LTFRB_PUB1007,724594,,,,,,,0,0,725253
LTFRB_PUJ1878,724594,,,,,,,0,0,725254
LTFRB_PUJ2140,724594,,,,,,,0,0,725255
LTFRB_PUJ2253,724594,,,,,,,0,0,725256
LTFRB_PUJ2294,724594,,,,,,,0,0,725257
LTFRB_PUJ2574,724594,,,,,,,0,0,725258
LTFRB_PUJ2287,724594,,,,,,,0,0,725259
LTFRB_PUJ1264,724594,,,,,,,0,0,725260
LTFRB_PUJ1023,724594,,,,,,,0,0,725261
LTFRB_PUB1090,724594,,,,,,,0,0,725262
LTFRB_PUJ1103,724594,,,,,,,0,0,725263
LTFRB_PUJ2522,724594,,,,,,,0,0,725264
LTFRB_PUB1159,724594,,,,,,,0,0,725265
LTFRB_PUJ1426,724594,,,,,,,0,0,725266
LTFRB_PUJ2205,724594,,,,,,,0,0,725267
LTFRB_PUJ1289,724594,,,,,,,0,0,725268
LTFRB_PUJ2484,724594,,,,,,,0,0,725269
LTFRB_PUB1184,724594,,,,,,,0,0,725270
LTFRB_PUJ2506,724594,,,,,,,0,0,725271
LTFRB_PUJ2497,724594,,,,,,,0,0,725272
LTFRB_PUJ1963,724594,,,,,,,0,0,725273
LTFRB_PUJ2469,724594,,,,,,,0,0,725274
LTFRB_PUJ1487,724594,,,,,,,0,0,725275
LTFRB_PUJ1325,724594,,,,,,,0,0,725276
LTFRB_PUJ1622,724594,,,,,,,0,0,725277
LTFRB_PUJ1246,724594,,,,,,,0,0,725278
LTFRB_PUJ1882,724594,,,,,,,0,0,725279
LTFRB_PUB1029,724594,,,,,,,0,0,725280
LTFRB_PUB1148,724594,,,,,,,0,0,725281
LTFRB_PUJ2471,724594,,,,,,,0,0,725282
LTFRB_PUB1195,724594,,,,,,,0,0,725283
LTFRB_PUJ1598,724594,,,,,,,0,0,725284
LTFRB_PUJ1626,724594,,,,,,,0,0,725285
LTFRB_PUB1132,724594,,,,,,,0,0,725286
LTFRB_PUJ1563,724594,,,,,,,0,0,725287
LTFRB_PUJ2034,724594,,,,,,,0,0,725288
LTFRB_PUJ1311,724594,,,,,,,0,0,725289
LTFRB_PUJ1721,724594,,,,,,,0,0,725290
LTFRB_PUJ1795,724594,,,,,,,0,0,725291
LTFRB_PUJ1351,724594,,,,,,,0,0,725292
LTFRB_PUJ2004,724594,,,,,,,0,0,725293
LTFRB_PUJ1146,724594,,,,,,,0,0,725294
LTFRB_PUJ2336,724594,,,,,,,0,0,725295
LTFRB_PUJ1435,724594,,,,,,,0,0,725296
LTFRB_PUJ1950,724594,,,,,,,0,0,725297
LTFRB_PUJ1843,724594,,,,,,,0,0,725298
LTFRB_PUJ1063,724594,,,,,,,0,0,725299
LTFRB_PUJ2234,724594,,,,,,,0,0,725300
LTFRB_PUB1177,724594,,,,,,,0,0,725301
LTFRB_PUJ1794,724594,,,,,,,0,0,725302
LTFRB_PUJ2004,724594,,,,,,,0,0,725303
LTFRB_PUJ1262,724594,,,,,,,0,0,725304
LTFRB_PUJ1798,724594,,,,,,,0,0,725305
LTFRB_PUJ2525,724594,,,,,,,0,0,725306
LTFRB_PUJ1132,724594,,,,,,,0,0,725307
LTFRB_PUJ2223,724594,,,,,,,0,0,725308
LTFRB_PUJ2311,724594,,,,,,,0,0,725309
LTFRB_PUJ2081,724594,,,,,,,0,0,725310
LTFRB_PUJ1670,724594,,,,,,,0,0,725311
LTFRB_PUJ2235,724594,,,,,,,0,0,725312
LTFRB_PUJ1053,724594,,,,,,,0,0,725313
LTFRB_PUB1026,724594,,,,,,,0,0,725314
LTFRB_PUJ2378,724594,,,,,,,0,0,725315
LTFRB_PUJ2129,724594,,,,,,,0,0,725316
LTFRB_PUJ2266,724594,,,,,,,0,0,725317
LTFRB_PUB1016,724594,,,,,,,0,0,725318
LTFRB_PUJ1557,724594,,,,,,,0,0,725319
LTFRB_PUB1069,724594,,,,,,,0,0,725320
LTFRB_PUJ1144,724594,,,,,,,0,0,725321
LTFRB_PUJ1295,724594,,,,,,,0,0,725322
LTFRB_PUJ1157,724594,,,,,,,0,0,725323
LTFRB_PUJ1894,724594,,,,,,,0,0,725324
LTFRB_PUJ1113,724594,,,,,,,0,0,725325
LTFRB_PUJ1003,724594,,,,,,,0,0,725326
LTFRB_PUJ1550,724594,,,,,,,0,0,725327
LTFRB_PUJ1507,724594,,,,,,,0,0,725328
LTFRB_PUJ1664,724594,,,,,,,0,0,725329
LTFRB_PUJ2329,724594,,,,,,,0,0,725330
LTFRB_PUJ1960,724594,,,,,,,0,0,725331
LTFRB_PUJ2055,724594,,,,,,,0,0,725332
LTFRB_PUJ1661,724594,,,,,,,0,0,725333
LTFRB_PUB1183,724594,,,,,,,0,0,725334
LTFRB_PUB1063,724594,,,,,,,0,0,725335
LTFRB_PUJ2082,724594,,,,,,,0,0,725336
LTFRB_PUJ1788,724594,,,,,,,0,0,725337
LTFRB_PUJ2056,724594,,,,,,,0,0,725338
LTFRB_PUJ2318,724594,,,,,,,0,0,725339
LTFRB_PUJ1215,724594,,,,,,,0,0,725340
LTFRB_PUJ1974,724594,,,,,,,0,0,725341
LTFRB_PUJ1371,724594,,,,,,,0,0,725342
LTFRB_PUJ1288,724594,,,,,,,0,0,725343
LTFRB_PUJ1781,724594,,,,,,,0,0,725344
LTFRB_PUJ1993,724594,,,,,,,0,0,725345
LTFRB_PUJ1019,724594,,,,,,,0,0,725346
LTFRB_PUJ1430,724594,,,,,,,0,0,725347
LTFRB_PUJ1353,724594,,,,,,,0,0,725348
LTFRB_PUJ1533,724594,,,,,,,0,0,725349
LTFRB_PUJ1567,724594,,,,,,,0,0,725350
LTFRB_PUJ1655,724594,,,,,,,0,0,725351
LTFRB_PUJ1591,724594,,,,,,,0,0,725352
LTFRB_PUJ1948,724594,,,,,,,0,0,725353
LTFRB_PUJ1228,724594,,,,,,,0,0,725354
LTFRB_PUJ1962,724594,,,,,,,0,0,725355
LTFRB_PUJ2074,724594,,,,,,,0,0,725356
LTFRB_PUB1098,724594,,,,,,,0,0,725357
LTFRB_PUJ2361,724594,,,,,,,0,0,725358
LTFRB_PUJ2228,724594,,,,,,,0,0,725359
LTFRB_PUJ2446,724594,,,,,,,0,0,725360
LTFRB_PUB1139,724594,,,,,,,0,0,725361
LTFRB_PUJ1540,724594,,,,,,,0,0,725362
LTFRB_PUJ2058,724594,,,,,,,0,0,725363
LTFRB_PUJ1207,724594,,,,,,,0,0,725364
LTFRB_PUJ2573,724594,,,,,,,0,0,725365
LTFRB_PUJ2094,724594,,,,,,,0,0,725366
LTFRB_PUJ1104,724594,,,,,,,0,0,725367
LTFRB_PUJ2495,724594,,,,,,,0,0,725368
LTFRB_PUJ2459,724594,,,,,,,0,0,725369
LTFRB_PUB1144,724594,,,,,,,0,0,725370
LTFRB_PUJ2602,724594,,,,,,,0,0,725371
LTFRB_PUJ1128,724594,,,,,,,0,0,725372
LTFRB_PUJ2335,724594,,,,,,,0,0,725373
LTFRB_PUJ2332,724594,,,,,,,0,0,725374
LTFRB_PUB1051,724594,,,,,,,0,0,725375
LTFRB_PUJ1084,724594,,,,,,,0,0,725376
LTFRB_PUJ1645,724594,,,,,,,0,0,725377
LTFRB_PUB1120,724594,,,,,,,0,0,725378
LTFRB_PUJ2591,724594,,,,,,,0,0,725379
LTFRB_PUJ2073,724594,,,,,,,0,0,725380
LTFRB_PUB1009,724594,,,,,,,0,0,725381
LTFRB_PUJ1323,724594,,,,,,,0,0,725382
LTFRB_PUJ1004,724594,,,,,,881760,0,0,725383
LTFRB_PUJ2423,724594,,,,,,,0,0,725384
LTFRB_PUJ1360,724594,,,,,,,0,0,725385
LTFRB_PUJ1277,724594,,,,,,,0,0,725386
LTFRB_PUJ1721,724594,,,,,,,0,0,725387
LTFRB_PUJ1995,724594,,,,,,,0,0,725388
LTFRB_PUJ2274,724594,,,,,,,0,0,725389
LTFRB_PUJ1805,724594,,,,,,,0,0,725390
LTFRB_PUJ2267,724594,,,,,,,0,0,725391
LTFRB_PUJ2549,724594,,,,,,,0,0,725392
LTFRB_PUJ1519,724594,,,,,,,0,0,725393
LTFRB_PUJ1857,724594,,,,,,,0,0,725394
LTFRB_PUJ2348,724594,,,,,,,0,0,725395
LTFRB_PUJ1366,724594,,,,,,,0,0,725396
LTFRB_PUJ1315,724594,,,,,,,0,0,725397
LTFRB_PUJ2507,724594,,,,,,,0,0,725398
LTFRB_PUJ2498,724594,,,,,,,0,0,725399
LTFRB_PUJ1407,724594,,,,,,,0,0,725400
LTFRB_PUJ1107,724594,,,,,,,0,0,725401
LTFRB_PUJ2288,724594,,,,,,,0,0,725402
LTFRB_PUB1110,724594,,,,,,,0,0,725403
LTFRB_PUJ1066,724594,,,,,,,0,0,725404
LTFRB_PUJ1352,724594,,,,,,,0,0,725405
LTFRB_PUJ2010,724594,,,,,,,0,0,725406
LTFRB_PUJ2258,724594,,,,,,,0,0,725407
LTFRB_PUJ1742,724594,,,,,,,0,0,725408
LTFRB_PUJ1631,724594,,,,,,,0,0,725409
LTFRB_PUJ2042,724594,,,,,,,0,0,725410
LTFRB_PUJ2296,724594,,,,,,,0,0,725411
LTFRB_PUJ1077,724594,,,,,,,0,0,725412
LTFRB_PUJ1199,724594,,,,,,,0,0,725413
LTFRB_PUJ1914,724594,,,,,,,0,0,725414
LTFRB_PUJ1750,724594,,,,,,,0,0,725415
LTFRB_PUJ2150,724594,,,,,,,0,0,725416
LTFRB_PUJ2030,724594,,,,,,,0,0,725417
LTFRB_PUJ1002,724594,,,,,,,0,0,725418
LTFRB_PUJ2504,724594,,,,,,,0,0,725419
LTFRB_PUJ2363,724594,,,,,,,0,0,725420
LTFRB_PUJ1088,724594,,,,,,,0,0,725421
LTFRB_PUJ2040,724594,,,,,,,0,0,725422
LTFRB_PUJ2111,724594,,,,,,,0,0,725423
LTFRB_PUB1097,724594,,,,,,,0,0,725424
LTFRB_PUB1137,724594,,,,,,,0,0,725425
LTFRB_PUJ1672,724594,,,,,,,0,0,725426
LTFRB_PUJ2399,724594,,,,,,,0,0,725427
LTFRB_PUJ1763,724594,,,,,,,0,0,725428
LTFRB_PUJ2327,724594,,,,,,,0,0,725429
LTFRB_PUJ1777,724594,,,,,,,0,0,725430
LTFRB_PUJ1771,724594,,,,,,,0,0,725431
LTFRB_PUJ1990,724594,,,,,,,0,0,725432
LTFRB_PUJ2411,724594,,,,,,,0,0,725433
LTFRB_PUJ1365,724594,,,,,,,0,0,725434
LTFRB_PUJ2342,724594,,,,,,,0,0,725435
LTFRB_PUJ1719,724594,,,,,,,0,0,725436
LTFRB_PUJ2119,724594,,,,,,,0,0,725437
LTFRB_PUJ1318,724594,,,,,,,0,0,725438
LTFRB_PUJ1491,724594,,,,,,,0,0,725439
LTFRB_PUB1118,724594,,,,,,,0,0,725440
LTFRB_PUJ1085,724594,,,,,,,0,0,725441
LTFRB_PUJ2110,724594,,,,,,,0,0,725442
LTFRB_PUJ2604,724594,,,,,,,0,0,725443
LTFRB_PUJ2326,724594,,,,,,,0,0,725444
LTFRB_PUJ2405,724594,,,,,,,0,0,725445
LTFRB_PUJ1703,724594,,,,,,,0,0,725446
LTFRB_PUJ1899,724594,,,,,,,0,0,725447
LTFRB_PUJ1658,724594,,,,,,,0,0,725448
LTFRB_PUJ1877,724594,,,,,,,0,0,725449
LTFRB_PUJ2039,724594,,,,,,,0,0,725450
LTFRB_PUJ2481,724594,,,,,,,0,0,725451
LTFRB_PUJ1073,724594,,,,,,,0,0,725452
LTFRB_PUJ2398,724594,,,,,,,0,0,725453
LTFRB_PUJ2190,724594,,,,,,,0,0,725454
LTFRB_PUJ2379,724594,,,,,,,0,0,725455
LTFRB_PUJ2166,724594,,,,,,,0,0,725456
LTFRB_PUJ2339,724594,,,,,,,0,0,725457
LTFRB_PUJ1677,724594,,,,,,,0,0,725458
LTFRB_PUJ2527,724594,,,,,,,0,0,725459
LTFRB_PUJ1743,724594,,,,,,,0,0,725460
LTFRB_PUJ1804,724594,,,,,,,0,0,725461
LTFRB_PUJ2364,724594,,,,,,,0,0,725462
LTFRB_PUJ1356,724594,,,,,,,0,0,725463
LTFRB_PUJ2249,724594,,,,,,,0,0,725464
LTFRB_PUJ1880,724594,,,,,,,0,0,725465
LTFRB_PUJ1611,724594,,,,,,,0,0,725466
LTFRB_PUJ1786,724594,,,,,,,0,0,725467
LTFRB_PUJ1732,724594,,,,,,,0,0,725468
LTFRB_PUJ1512,724594,,,,,,,0,0,725469
LTFRB_PUJ1051,724594,,,,,,,0,0,725470
LTFRB_PUJ1232,724594,,,,,,,0,0,725471
LTFRB_PUJ1118,724594,,,,,,,0,0,725472
LTFRB_PUJ1291,724594,,,,,,,0,0,725473
LTFRB_PUJ2394,724594,,,,,,,0,0,725474
LTFRB_PUJ1886,724594,,,,,,,0,0,725475
LTFRB_PUJ1468,724594,,,,,,,0,0,725476
LTFRB_PUJ2345,724594,,,,,,,0,0,725477
LTFRB_PUJ2107,724594,,,,,,,0,0,725478
LTFRB_PUJ2290,724594,,,,,,,0,0,725479
LTFRB_PUB1102,724594,,,,,,,0,0,725480
LTFRB_PUJ1024,724594,,,,,,,0,0,725481
LTFRB_PUJ2069,724594,,,,,,,0,0,725482
LTFRB_PUJ1460,724594,,,,,,,0,0,725483
LTFRB_PUJ1331,724594,,,,,,,0,0,725484
LTFRB_PUJ1079,724594,,,,,,,0,0,725485
LTFRB_PUJ1124,724594,,,,,,,0,0,725486
LTFRB_PUJ1671,724594,,,,,,,0,0,725487
LTFRB_PUJ2424,724594,,,,,,,0,0,725489
LTFRB_PUJ2483,724594,,,,,,,0,0,725490
LTFRB_PUB1104,724594,,,,,,,0,0,725491
LTFRB_PUJ1148,724594,,,,,,,0,0,725492
LTFRB_PUJ1831,724594,,,,,,,0,0,725493
LTFRB_PUJ2155,724594,,,,,,,0,0,725494
LTFRB_PUJ2482,724594,,,,,,,0,0,725495
LTFRB_PUB1091,724594,,,,,,,0,0,725496
LTFRB_PUJ2401,724594,,,,,,,0,0,725497
LTFRB_PUJ2403,724594,,,,,,,0,0,725498
LTFRB_PUJ1038,724594,,,,,,,0,0,725499
LTFRB_PUJ1161,724594,,,,,,,0,0,725500
LTFRB_PUJ1328,724594,,,,,,,0,0,725501
LTFRB_PUJ1199,724594,,,,,,,0,0,725502
LTFRB_PUJ1456,724594,,,,,,,0,0,725503
LTFRB_PUJ1738,724594,,,,,,,0,0,725504
LTFRB_PUJ1104,724594,,,,,,,0,0,725505
LTFRB_PUJ1237,724594,,,,,,,0,0,725506
LTFRB_PUJ1090,724594,,,,,,,0,0,725507
LTFRB_PUJ1464,724594,,,,,,,0,0,725508
LTFRB_PUJ2199,724594,,,,,,,0,0,725509
LTFRB_PUB1020,724594,,,,,,,0,0,725510
LTFRB_PUJ2438,724594,,,,,,,0,0,725511
LTFRB_PUJ2036,724594,,,,,,,0,0,725512
LTFRB_PUJ2449,724594,,,,,,,0,0,725513
LTFRB_PUJ2240,724594,,,,,,,0,0,725514
LTFRB_PUJ2160,724594,,,,,,,0,0,725515
LTFRB_PUJ2533,724594,,,,,,,0,0,725516
LTFRB_PUJ2179,724594,,,,,,,0,0,725517
LTFRB_PUJ1270,724594,,,,,,,0,0,725518
LTFRB_PUB1037,724594,,,,,,,0,0,725519
LTFRB_PUB1072,724594,,,,,,,0,0,725520
LTFRB_PUJ1354,724594,,,,,,,0,0,725521
LTFRB_PUJ1386,724594,,,,,,,0,0,725522
LTFRB_PUJ1965,724594,,,,,,,0,0,725523
LTFRB_PUJ1305,724594,,,,,,,0,0,725524
LTFRB_PUJ1015,724594,,,,,,,0,0,725525
LTFRB_PUJ1317,724594,,,,,,,0,0,725526
LTFRB_PUJ1045,724594,,,,,,,0,0,725527
LTFRB_PUJ2316,724594,,,,,,,0,0,725528
LTFRB_PUJ1167,724594,,,,,,,0,0,725529
LTFRB_PUJ2158,724594,,,,,,,0,0,725530
LTFRB_PUJ2518,724594,,,,,,,0,0,725531
LTFRB_PUJ2425,724594,,,,,,,0,0,725532
LTFRB_PUJ1577,724594,,,,,,,0,0,725533
LTFRB_PUJ1409,724594,,,,,,,0,0,725534
